state,district,month,age_0_5,age_5_17,age_18_plus,total
Rajasthan,Jhunjhunu,2025-03,0,11,87,98
Rajasthan,Jhunjhunu,2025-05,0,37,207,244
Rajasthan,Jhunjhunu,2025-06,0,39,478,517
Rajasthan,Jhunjhunu,2025-07,0,68,534,602
Rajasthan,Jhunjhunu,2025-08,0,76,528,604
Rajasthan,Jhunjhunu,2025-09,0,330,541,871
Rajasthan,Jhunjhunu,2025-10,0,126,791,917
Rajasthan,Jhunjhunu,2025-11,0,138,853,991
Rajasthan,Jhunjhunu,2025-12,0,130,949,1079
Rajasthan,Jhunjhunu,2026-01,0,24,33,57
Rajasthan,Jhunjhunun,2025-03,0,3524,7075,10599
Rajasthan,Jhunjhunun,2025-04,0,2869,5644,8513
Rajasthan,Jhunjhunun,2025-05,0,3840,9240,13080
Rajasthan,Jhunjhunun,2025-06,0,4541,10739,15280
Rajasthan,Jhunjhunun,2025-07,0,4616,8812,13428
Rajasthan,Jhunjhunun,2025-08,0,4494,8376,12870
Rajasthan,Jhunjhunun,2025-09,0,17919,9220,27139
Rajasthan,Jhunjhunun,2025-10,0,5761,9187,14948
Rajasthan,Jhunjhunun,2025-11,0,6730,9957,16687
Rajasthan,Jhunjhunun,2025-12,0,7620,8970,16590
Rajasthan,Jhunjhunun,2026-01,0,1007,1071,2078
Rajasthan,Jodhpur,2025-03,0,8240,10645,18885
Rajasthan,Jodhpur,2025-04,0,6864,9836,16700
Rajasthan,Jodhpur,2025-05,0,8180,14092,22272
Rajasthan,Jodhpur,2025-06,0,10026,12162,22188
Rajasthan,Jodhpur,2025-07,0,16457,15355,31812
Rajasthan,Jodhpur,2025-08,0,13686,14970,28656
Rajasthan,Jodhpur,2025-09,0,45006,17351,62357
Rajasthan,Jodhpur,2025-10,0,12205,13399,25604
Rajasthan,Jodhpur,2025-11,0,14358,19395,33753
Rajasthan,Jodhpur,2025-12,0,16318,15588,31906
Rajasthan,Jodhpur,2026-01,0,2225,2062,4287
Rajasthan,Karauli,2025-03,0,3171,3845,7016
Rajasthan,Karauli,2025-04,0,1879,2066,3945
Rajasthan,Karauli,2025-05,0,4273,3519,7792
Rajasthan,Karauli,2025-06,0,4843,4026,8869
Rajasthan,Karauli,2025-07,0,6183,4690,10873
Rajasthan,Karauli,2025-08,0,5797,5387,11184
Rajasthan,Karauli,2025-09,0,18995,4521,23516
Rajasthan,Karauli,2025-10,0,6459,5129,11588
Rajasthan,Karauli,2025-11,0,7911,6050,13961
Rajasthan,Karauli,2025-12,0,6880,5617,12497
Rajasthan,Karauli,2026-01,0,613,586,1199
Rajasthan,Khairthal-Tijara,2025-05,0,0,2,2
Rajasthan,Khairthal-Tijara,2025-06,0,2,20,22
Rajasthan,Khairthal-Tijara,2025-07,0,5,40,45
Rajasthan,Khairthal-Tijara,2025-08,0,1,33,34
Rajasthan,Khairthal-Tijara,2025-09,0,7,47,54
Rajasthan,Khairthal-Tijara,2025-10,0,5,41,46
Rajasthan,Khairthal-Tijara,2025-11,0,10,238,248
Rajasthan,Khairthal-Tijara,2025-12,0,27,543,570
Rajasthan,Khairthal-Tijara,2026-01,0,0,1,1
Rajasthan,Kota,2025-03,0,3556,5003,8559
Rajasthan,Kota,2025-04,0,2995,4351,7346
Rajasthan,Kota,2025-05,0,3466,6040,9506
Rajasthan,Kota,2025-06,0,4516,5163,9679
Rajasthan,Kota,2025-07,0,8166,6646,14812
Rajasthan,Kota,2025-08,0,6671,7168,13839
Rajasthan,Kota,2025-09,0,15516,8444,23960
Rajasthan,Kota,2025-10,0,4736,7081,11817
Rajasthan,Kota,2025-11,0,5805,10573,16378
Rajasthan,Kota,2025-12,0,5226,6475,11701
Rajasthan,Kota,2026-01,0,692,902,1594
Rajasthan,Kotputli-Behror,2025-05,0,0,7,7
Rajasthan,Kotputli-Behror,2025-06,0,0,27,27
Rajasthan,Kotputli-Behror,2025-07,0,4,21,25
Rajasthan,Kotputli-Behror,2025-08,0,2,18,20
Rajasthan,Kotputli-Behror,2025-09,0,3,19,22
Rajasthan,Kotputli-Behror,2025-10,0,5,29,34
Rajasthan,Kotputli-Behror,2025-11,0,6,192,198
Rajasthan,Kotputli-Behror,2025-12,0,25,284,309
Rajasthan,Nagaur,2025-03,0,6780,11176,17956
Rajasthan,Nagaur,2025-04,0,5307,9010,14317
Rajasthan,Nagaur,2025-05,0,8044,11792,19836
Rajasthan,Nagaur,2025-06,0,11936,14488,26424
Rajasthan,Nagaur,2025-07,0,13445,14096,27541
Rajasthan,Nagaur,2025-08,0,13159,14989,28148
Rajasthan,Nagaur,2025-09,0,38649,14829,53478
Rajasthan,Nagaur,2025-10,0,12083,14624,26707
Rajasthan,Nagaur,2025-11,0,13374,20468,33842
Rajasthan,Nagaur,2025-12,0,16504,15805,32309
Rajasthan,Nagaur,2026-01,0,2063,2273,4336
Rajasthan,Pali,2025-03,0,3850,10231,14081
Rajasthan,Pali,2025-04,0,3775,8390,12165
Rajasthan,Pali,2025-05,0,4787,9243,14030
Rajasthan,Pali,2025-06,0,8883,11304,20187
Rajasthan,Pali,2025-07,0,11264,11304,22568
Rajasthan,Pali,2025-08,0,9137,11977,21114
Rajasthan,Pali,2025-09,0,25025,13945,38970
Rajasthan,Pali,2025-10,0,7451,13101,20552
Rajasthan,Pali,2025-11,0,8853,17697,26550
Rajasthan,Pali,2025-12,0,9596,12209,21805
Rajasthan,Pali,2026-01,0,923,1432,2355
Rajasthan,Phalodi,2025-05,0,0,1,1
Rajasthan,Phalodi,2025-06,0,0,6,6
Rajasthan,Phalodi,2025-07,0,0,16,16
Rajasthan,Phalodi,2025-08,0,0,10,10
Rajasthan,Phalodi,2025-09,0,0,16,16
Rajasthan,Phalodi,2025-10,0,0,27,27
Rajasthan,Phalodi,2025-11,0,3,84,87
Rajasthan,Phalodi,2025-12,0,11,92,103
Rajasthan,Phalodi,2026-01,0,0,2,2
Rajasthan,Pratapgarh,2025-03,0,1117,1514,2631
Rajasthan,Pratapgarh,2025-04,0,1862,2146,4008
Rajasthan,Pratapgarh,2025-05,0,1647,2368,4015
Rajasthan,Pratapgarh,2025-06,0,4589,2936,7525
Rajasthan,Pratapgarh,2025-07,0,6412,3668,10080
Rajasthan,Pratapgarh,2025-08,0,3240,3635,6875
Rajasthan,Pratapgarh,2025-09,0,13257,4544,17801
Rajasthan,Pratapgarh,2025-10,0,2499,3929,6428
Rajasthan,Pratapgarh,2025-11,0,3490,5406,8896
Rajasthan,Pratapgarh,2025-12,0,3344,4714,8058
Rajasthan,Pratapgarh,2026-01,0,223,446,669
Rajasthan,Rajsamand,2025-03,0,2388,2082,4470
Rajasthan,Rajsamand,2025-04,0,1675,2042,3717
Rajasthan,Rajsamand,2025-05,0,2511,3564,6075
Rajasthan,Rajsamand,2025-06,0,3965,4749,8714
Rajasthan,Rajsamand,2025-07,0,4685,4250,8935
Rajasthan,Rajsamand,2025-08,0,3389,3959,7348
Rajasthan,Rajsamand,2025-09,0,14499,4531,19030
Rajasthan,Rajsamand,2025-10,0,3721,5536,9257
Rajasthan,Rajsamand,2025-11,0,4576,6871,11447
Rajasthan,Rajsamand,2025-12,0,3667,4299,7966
Rajasthan,Rajsamand,2026-01,0,491,532,1023
Rajasthan,Salumbar,2025-05,0,0,1,1
Rajasthan,Salumbar,2025-06,0,0,3,3
Rajasthan,Salumbar,2025-07,0,0,5,5
Rajasthan,Salumbar,2025-08,0,1,9,10
Rajasthan,Salumbar,2025-09,0,1,17,18
Rajasthan,Salumbar,2025-10,0,1,45,46
Rajasthan,Salumbar,2025-11,0,4,94,98
Rajasthan,Salumbar,2025-12,0,9,109,118
Rajasthan,Sawai Madhopur,2025-03,0,3267,5410,8677
Rajasthan,Sawai Madhopur,2025-04,0,3028,4209,7237
Rajasthan,Sawai Madhopur,2025-05,0,3485,4585,8070
Rajasthan,Sawai Madhopur,2025-06,0,4191,4623,8814
Rajasthan,Sawai Madhopur,2025-07,0,6257,5985,12242
Rajasthan,Sawai Madhopur,2025-08,0,5762,5538,11300
Rajasthan,Sawai Madhopur,2025-09,0,17205,5967,23172
Rajasthan,Sawai Madhopur,2025-10,0,5257,5977,11234
Rajasthan,Sawai Madhopur,2025-11,0,6076,8308,14384
Rajasthan,Sawai Madhopur,2025-12,0,5055,5817,10872
Rajasthan,Sawai Madhopur,2026-01,0,624,672,1296
Rajasthan,Sikar,2025-03,0,6328,10847,17175
Rajasthan,Sikar,2025-04,0,5461,9649,15110
Rajasthan,Sikar,2025-05,0,6953,10947,17900
Rajasthan,Sikar,2025-06,0,8489,13981,22470
Rajasthan,Sikar,2025-07,0,7640,12423,20063
Rajasthan,Sikar,2025-08,0,15330,12933,28263
Rajasthan,Sikar,2025-09,0,24352,13548,37900
Rajasthan,Sikar,2025-10,0,6901,12959,19860
Rajasthan,Sikar,2025-11,0,8053,13024,21077
Rajasthan,Sikar,2025-12,0,9894,11999,21893
Rajasthan,Sikar,2026-01,0,1409,1528,2937
Rajasthan,Sirohi,2025-03,0,1697,2958,4655
Rajasthan,Sirohi,2025-04,0,1714,3450,5164
Rajasthan,Sirohi,2025-05,0,2556,4369,6925
Rajasthan,Sirohi,2025-06,0,3664,5285,8949
Rajasthan,Sirohi,2025-07,0,4256,4807,9063
Rajasthan,Sirohi,2025-08,0,3301,4729,8030
Rajasthan,Sirohi,2025-09,0,13197,5130,18327
Rajasthan,Sirohi,2025-10,0,5530,5860,11390
Rajasthan,Sirohi,2025-11,0,6775,7731,14506
Rajasthan,Sirohi,2025-12,0,5419,5423,10842
Rajasthan,Sirohi,2026-01,0,442,629,1071
Rajasthan,Tonk,2025-03,0,2916,4956,7872
Rajasthan,Tonk,2025-04,0,2385,3827,6212
Rajasthan,Tonk,2025-05,0,3272,4993,8265
Rajasthan,Tonk,2025-06,0,3261,4703,7964
Rajasthan,Tonk,2025-07,0,6113,5629,11742
Rajasthan,Tonk,2025-08,0,5499,6320,11819
Rajasthan,Tonk,2025-09,0,17017,5272,22289
Rajasthan,Tonk,2025-10,0,4526,5389,9915
Rajasthan,Tonk,2025-11,0,6435,8233,14668
Rajasthan,Tonk,2025-12,0,5238,6250,11488
Rajasthan,Tonk,2026-01,0,557,739,1296
Rajasthan,Udaipur,2025-03,0,7039,10653,17692
Rajasthan,Udaipur,2025-04,0,4918,7948,12866
Rajasthan,Udaipur,2025-05,0,6770,9526,16296
Rajasthan,Udaipur,2025-06,0,10533,11702,22235
Rajasthan,Udaipur,2025-07,0,16877,12123,29000
Rajasthan,Udaipur,2025-08,0,13662,12423,26085
Rajasthan,Udaipur,2025-09,0,36458,13410,49868
Rajasthan,Udaipur,2025-10,0,11833,13495,25328
Rajasthan,Udaipur,2025-11,0,14761,20235,34996
Rajasthan,Udaipur,2025-12,0,11496,12667,24163
Rajasthan,Udaipur,2026-01,0,1198,1609,2807
UP,Agra,2025-03,0,16360,9845,26205
UP,Agra,2025-04,0,17562,7368,24930
UP,Agra,2025-05,0,26566,14936,41502
UP,Agra,2025-06,0,15142,11239,26381
UP,Agra,2025-07,0,17526,12151,29677
UP,Agra,2025-08,0,16134,13430,29564
UP,Agra,2025-09,0,24858,12823,37681
UP,Agra,2025-10,0,15357,11312,26669
UP,Agra,2025-11,0,17642,13208,30850
UP,Agra,2025-12,0,16601,13547,30148
UP,Agra,2026-01,0,1693,1397,3090
UP,Aligarh,2025-03,0,14077,3944,18021
UP,Aligarh,2025-04,0,21655,5876,27531
UP,Aligarh,2025-05,0,33889,11858,45747
UP,Aligarh,2025-06,0,14207,8570,22777
UP,Aligarh,2025-07,0,15837,8911,24748
UP,Aligarh,2025-08,0,12401,9152,21553
UP,Aligarh,2025-09,0,20702,9218,29920
UP,Aligarh,2025-10,0,13600,8285,21885
UP,Aligarh,2025-11,0,15231,8725,23956
UP,Aligarh,2025-12,0,14961,10547,25508
UP,Aligarh,2026-01,0,1043,913,1956
UP,Allahabad,2025-03,0,17981,8694,26675
UP,Allahabad,2025-04,0,27811,9386,37197
UP,Allahabad,2025-05,0,33174,11691,44865
UP,Allahabad,2025-06,0,27997,12182,40179
UP,Allahabad,2025-07,0,17647,11632,29279
UP,Allahabad,2025-08,0,16774,14159,30933
UP,Allahabad,2025-09,0,26991,13813,40804
UP,Allahabad,2025-10,0,16545,12564,29109
UP,Allahabad,2025-11,0,17046,13277,30323
UP,Allahabad,2025-12,0,12110,12545,24655
UP,Allahabad,2026-01,0,1567,1721,3288
UP,Ambedkar Nagar,2025-03,0,4954,4552,9506
UP,Ambedkar Nagar,2025-04,0,5208,4053,9261
UP,Ambedkar Nagar,2025-05,0,5468,5107,10575
UP,Ambedkar Nagar,2025-06,0,6167,5394,11561
UP,Ambedkar Nagar,2025-07,0,6013,5079,11092
UP,Ambedkar Nagar,2025-08,0,6353,6436,12789
UP,Ambedkar Nagar,2025-09,0,13986,6535,20521
UP,Ambedkar Nagar,2025-10,0,6544,4780,11324
UP,Ambedkar Nagar,2025-11,0,8203,5106,13309
UP,Ambedkar Nagar,2025-12,0,6146,5889,12035
UP,Ambedkar Nagar,2026-01,0,640,570,1210
UP,Ambedkar Nagar *,2025-08,0,0,1,1
UP,Amethi,2025-03,0,4761,3625,8386
UP,Amethi,2025-04,0,7003,4515,11518
UP,Amethi,2025-05,0,10115,4933,15048
UP,Amethi,2025-06,0,7868,5765,13633
UP,Amethi,2025-07,0,5224,5350,10574
UP,Amethi,2025-08,0,6259,5970,12229
UP,Amethi,2025-09,0,9661,5771,15432
UP,Amethi,2025-10,0,6180,4643,10823
UP,Amethi,2025-11,0,7903,5261,13164
UP,Amethi,2025-12,0,6336,6356,12692
UP,Amethi,2026-01,0,643,766,1409
UP,Amroha,2025-03,0,5142,1765,6907
UP,Amroha,2025-04,0,7384,1614,8998
UP,Amroha,2025-05,0,14022,4532,18554
UP,Amroha,2025-06,0,6929,4496,11425
UP,Amroha,2025-07,0,4159,3777,7936
UP,Amroha,2025-08,0,5599,4845,10444
UP,Amroha,2025-09,0,11072,4607,15679
UP,Amroha,2025-10,0,7095,5046,12141
UP,Amroha,2025-11,0,7415,5946,13361
UP,Amroha,2025-12,0,7329,6221,13550
UP,Amroha,2026-01,0,914,819,1733
UP,Auraiya,2025-03,0,6479,2247,8726
UP,Auraiya,2025-04,0,5474,2844,8318
UP,Auraiya,2025-05,0,7180,2822,10002
UP,Auraiya,2025-06,0,7153,4604,11757
UP,Auraiya,2025-07,0,4905,2959,7864
UP,Auraiya,2025-08,0,5428,3938,9366
UP,Auraiya,2025-09,0,5392,3005,8397
UP,Auraiya,2025-10,0,3813,3186,6999
UP,Auraiya,2025-11,0,5477,3255,8732
UP,Auraiya,2025-12,0,3892,3487,7379
UP,Auraiya,2026-01,0,387,337,724
UP,Auraiya *,2025-11,0,1,0,1
UP,Ayodhya,2025-03,0,222,266,488
UP,Ayodhya,2025-04,0,440,623,1063
UP,Ayodhya,2025-05,0,603,1569,2172
UP,Ayodhya,2025-06,0,669,3330,3999
UP,Ayodhya,2025-07,0,693,2872,3565
UP,Ayodhya,2025-08,0,765,1806,2571
UP,Ayodhya,2025-09,0,1020,1601,2621
UP,Ayodhya,2025-10,0,783,1421,2204
UP,Ayodhya,2025-11,0,675,1421,2096
UP,Ayodhya,2025-12,0,686,1333,2019
UP,Ayodhya,2026-01,0,105,82,187
UP,Azamgarh,2025-03,0,9243,8620,17863
UP,Azamgarh,2025-04,0,14166,9435,23601
UP,Azamgarh,2025-05,0,12985,12462,25447
UP,Azamgarh,2025-06,0,8345,11575,19920
UP,Azamgarh,2025-07,0,9445,11544,20989
UP,Azamgarh,2025-08,0,12643,13345,25988
UP,Azamgarh,2025-09,0,18607,14023,32630
UP,Azamgarh,2025-10,0,9584,11454,21038
UP,Azamgarh,2025-11,0,14879,11653,26532
UP,Azamgarh,2025-12,0,10690,13562,24252
UP,Azamgarh,2026-01,0,1215,1489,2704
UP,Baghpat,2025-03,0,7929,2883,10812
UP,Baghpat,2025-04,0,4162,1721,5883
UP,Baghpat,2025-05,0,4654,3023,7677
UP,Baghpat,2025-06,0,3634,3424,7058
UP,Baghpat,2025-07,0,3357,3013,6370
UP,Baghpat,2025-08,0,3864,4221,8085
UP,Baghpat,2025-09,0,6562,3965,10527
UP,Baghpat,2025-10,0,4169,3489,7658
UP,Baghpat,2025-11,0,4848,3642,8490
UP,Baghpat,2025-12,0,4024,4088,8112
UP,Baghpat,2026-01,0,586,576,1162
UP,Baghpat *,2025-09,0,3,0,3
UP,Bagpat,2025-05,0,0,2,2
UP,Bagpat,2025-06,0,0,7,7
UP,Bagpat,2025-07,0,0,4,4
UP,Bagpat,2025-09,0,3,7,10
UP,Bagpat,2025-10,0,4,7,11
UP,Bagpat,2025-11,0,0,4,4
UP,Bagpat,2025-12,0,3,7,10
UP,Bahraich,2025-03,0,17128,7037,24165
UP,Bahraich,2025-04,0,22243,9429,31672
UP,Bahraich,2025-05,0,22463,7522,29985
UP,Bahraich,2025-06,0,11212,5783,16995
UP,Bahraich,2025-07,0,8258,5470,13728
UP,Bahraich,2025-08,0,12235,6821,19056
UP,Bahraich,2025-09,0,24580,7483,32063
UP,Bahraich,2025-10,0,16421,6572,22993
UP,Bahraich,2025-11,0,16055,7063,23118
UP,Bahraich,2025-12,0,18464,10924,29388
UP,Bahraich,2026-01,0,1961,1434,3395
UP,Ballia,2025-03,0,6998,6738,13736
UP,Ballia,2025-04,0,8651,7594,16245
UP,Ballia,2025-05,0,12420,8867,21287
UP,Ballia,2025-06,0,9665,9325,18990
UP,Ballia,2025-07,0,7619,7910,15529
UP,Ballia,2025-08,0,9067,8690,17757
UP,Ballia,2025-09,0,17734,9509,27243
UP,Ballia,2025-10,0,9797,7478,17275
UP,Ballia,2025-11,0,9271,7714,16985
UP,Ballia,2025-12,0,7359,7891,15250
UP,Ballia,2026-01,0,982,1012,1994
UP,Balrampur,2025-03,0,7275,2914,10189
UP,Balrampur,2025-04,0,8066,3888,11954
UP,Balrampur,2025-05,0,7675,4399,12074
UP,Balrampur,2025-06,0,6202,4832,11034
UP,Balrampur,2025-07,0,4557,4344,8901
UP,Balrampur,2025-08,0,4940,5302,10242
UP,Balrampur,2025-09,0,11024,5514,16538
UP,Balrampur,2025-10,0,9824,6058,15882
UP,Balrampur,2025-11,0,12261,6435,18696
UP,Balrampur,2025-12,0,8532,7547,16079
UP,Balrampur,2026-01,0,774,928,1702
UP,Banda,2025-03,0,10326,7050,17376
UP,Banda,2025-04,0,7405,5062,12467
UP,Banda,2025-05,0,8664,4938,13602
UP,Banda,2025-06,0,5987,4449,10436
UP,Banda,2025-07,0,6376,4134,10510
UP,Banda,2025-08,0,5627,4700,10327
UP,Banda,2025-09,0,9793,4749,14542
UP,Banda,2025-10,0,7069,4919,11988
UP,Banda,2025-11,0,7282,5749,13031
UP,Banda,2025-12,0,5882,5974,11856
UP,Banda,2026-01,0,509,507,1016
UP,Bara Banki,2025-03,0,15110,6431,21541
UP,Bara Banki,2025-04,0,14378,5849,20227
UP,Bara Banki,2025-05,0,14053,7496,21549
UP,Bara Banki,2025-06,0,13480,8278,21758
UP,Bara Banki,2025-07,0,10111,8016,18127
UP,Bara Banki,2025-08,0,10607,9606,20213
UP,Bara Banki,2025-09,0,21054,8672,29726
UP,Bara Banki,2025-10,0,12818,6974,19792
UP,Bara Banki,2025-11,0,12881,8083,20964
UP,Bara Banki,2025-12,0,12763,9302,22065
UP,Bara Banki,2026-01,0,1265,1167,2432
UP,Barabanki,2025-03,0,35,89,124
UP,Barabanki,2025-04,0,58,139,197
UP,Barabanki,2025-05,0,70,568,638
UP,Barabanki,2025-06,0,104,1000,1104
UP,Barabanki,2025-07,0,97,1069,1166
UP,Barabanki,2025-08,0,107,1077,1184
UP,Barabanki,2025-09,0,204,1013,1217
UP,Barabanki,2025-10,0,117,763,880
UP,Barabanki,2025-11,0,136,1076,1212
UP,Barabanki,2025-12,0,120,888,1008
UP,Barabanki,2026-01,0,6,126,132
UP,Bareilly,2025-03,0,29417,9578,38995
UP,Bareilly,2025-04,0,28592,10364,38956
UP,Bareilly,2025-05,0,28540,10285,38825
UP,Bareilly,2025-06,0,21571,10351,31922
UP,Bareilly,2025-07,0,16322,8609,24931
UP,Bareilly,2025-08,0,15777,12027,27804
UP,Bareilly,2025-09,0,25015,10503,35518
UP,Bareilly,2025-10,0,14914,9379,24293
UP,Bareilly,2025-11,0,18744,13885,32629
UP,Bareilly,2025-12,0,13845,13026,26871
UP,Bareilly,2026-01,0,1445,1296,2741
UP,Basti,2025-03,0,7478,5197,12675
UP,Basti,2025-04,0,8579,4144,12723
UP,Basti,2025-05,0,11640,6591,18231
UP,Basti,2025-06,0,6481,5560,12041
UP,Basti,2025-07,0,6793,5214,12007
UP,Basti,2025-08,0,8552,6361,14913
UP,Basti,2025-09,0,12847,6003,18850
UP,Basti,2025-10,0,8700,5973,14673
UP,Basti,2025-11,0,8017,6407,14424
UP,Basti,2025-12,0,8662,7859,16521
UP,Basti,2026-01,0,887,881,1768
UP,Bhadohi,2025-03,0,406,399,805
UP,Bhadohi,2025-04,0,477,363,840
UP,Bhadohi,2025-05,0,764,881,1645
UP,Bhadohi,2025-06,0,550,1580,2130
UP,Bhadohi,2025-07,0,412,1185,1597
UP,Bhadohi,2025-08,0,490,686,1176
UP,Bhadohi,2025-09,0,847,622,1469
UP,Bhadohi,2025-10,0,553,673,1226
UP,Bhadohi,2025-11,0,442,671,1113
UP,Bhadohi,2025-12,0,410,607,1017
UP,Bhadohi,2026-01,0,47,37,84
UP,Bijnor,2025-03,0,15514,6774,22288
UP,Bijnor,2025-04,0,21952,10112,32064
UP,Bijnor,2025-05,0,18721,10032,28753
UP,Bijnor,2025-06,0,25475,10379,35854
UP,Bijnor,2025-07,0,13642,10081,23723
UP,Bijnor,2025-08,0,9822,10389,20211
UP,Bijnor,2025-09,0,21223,11213,32436
UP,Bijnor,2025-10,0,15363,10706,26069
UP,Bijnor,2025-11,0,15965,13640,29605
UP,Bijnor,2025-12,0,14206,12554,26760
UP,Bijnor,2026-01,0,1487,1538,3025
UP,Budaun,2025-03,0,8822,3271,12093
UP,Budaun,2025-04,0,9419,3839,13258
UP,Budaun,2025-05,0,11684,5510,17194
UP,Budaun,2025-06,0,7292,5445,12737
UP,Budaun,2025-07,0,8466,5514,13980
UP,Budaun,2025-08,0,8819,7233,16052
UP,Budaun,2025-09,0,12877,5478,18355
UP,Budaun,2025-10,0,8524,5634,14158
UP,Budaun,2025-11,0,9509,6337,15846
UP,Budaun,2025-12,0,9997,7910,17907
UP,Budaun,2026-01,0,1130,868,1998
UP,Bulandshahar,2025-05,0,5,51,56
UP,Bulandshahar,2025-06,0,17,183,200
UP,Bulandshahar,2025-07,0,17,248,265
UP,Bulandshahar,2025-08,0,19,233,252
UP,Bulandshahar,2025-09,0,40,182,222
UP,Bulandshahar,2025-10,0,27,142,169
UP,Bulandshahar,2025-11,0,16,168,184
UP,Bulandshahar,2025-12,0,23,186,209
UP,Bulandshahar,2026-01,0,3,11,14
UP,Bulandshahr,2025-03,0,16329,4905,21234
UP,Bulandshahr,2025-04,0,17608,4689,22297
UP,Bulandshahr,2025-05,0,26306,8354,34660
UP,Bulandshahr,2025-06,0,17196,9254,26450
UP,Bulandshahr,2025-07,0,11939,7566,19505
UP,Bulandshahr,2025-08,0,9085,8775,17860
UP,Bulandshahr,2025-09,0,18052,7922,25974
UP,Bulandshahr,2025-10,0,13372,7906,21278
UP,Bulandshahr,2025-11,0,16976,8168,25144
UP,Bulandshahr,2025-12,0,12925,8723,21648
UP,Bulandshahr,2026-01,0,1061,937,1998
UP,Chandauli,2025-03,0,11393,4531,15924
UP,Chandauli,2025-04,0,11110,3743,14853
UP,Chandauli,2025-05,0,8260,4788,13048
UP,Chandauli,2025-06,0,6639,4765,11404
UP,Chandauli,2025-07,0,6357,4779,11136
UP,Chandauli,2025-08,0,5382,4851,10233
UP,Chandauli,2025-09,0,12740,5825,18565
UP,Chandauli,2025-10,0,6142,4929,11071
UP,Chandauli,2025-11,0,7043,5190,12233
UP,Chandauli,2025-12,0,4355,4996,9351
UP,Chandauli,2026-01,0,524,675,1199
UP,Chandauli *,2025-12,0,0,1,1
UP,Chitrakoot,2025-03,0,5905,2481,8386
UP,Chitrakoot,2025-04,0,4938,1942,6880
UP,Chitrakoot,2025-05,0,4842,2131,6973
UP,Chitrakoot,2025-06,0,5013,2920,7933
UP,Chitrakoot,2025-07,0,3732,2433,6165
UP,Chitrakoot,2025-08,0,3127,2465,5592
UP,Chitrakoot,2025-09,0,6748,2946,9694
UP,Chitrakoot,2025-10,0,5059,2790,7849
UP,Chitrakoot,2025-11,0,4924,3283,8207
UP,Chitrakoot,2025-12,0,5269,4134,9403
UP,Chitrakoot,2026-01,0,291,352,643
UP,Chitrakoot *,2025-12,0,0,1,1
UP,Deoria,2025-03,0,9506,7713,17219
UP,Deoria,2025-04,0,11459,7244,18703
UP,Deoria,2025-05,0,11689,8358,20047
UP,Deoria,2025-06,0,7565,8488,16053
UP,Deoria,2025-07,0,7401,8542,15943
UP,Deoria,2025-08,0,7654,9709,17363
UP,Deoria,2025-09,0,15130,10212,25342
UP,Deoria,2025-10,0,8267,8230,16497
UP,Deoria,2025-11,0,9382,8464,17846
UP,Deoria,2025-12,0,8543,9711,18254
UP,Deoria,2026-01,0,1080,1195,2275
UP,Etah,2025-03,0,5925,1887,7812
UP,Etah,2025-04,0,19619,3756,23375
UP,Etah,2025-05,0,12528,3120,15648
UP,Etah,2025-06,0,6116,4100,10216
UP,Etah,2025-07,0,4489,4002,8491
UP,Etah,2025-08,0,4574,4617,9191
UP,Etah,2025-09,0,8364,4277,12641
UP,Etah,2025-10,0,3976,3653,7629
UP,Etah,2025-11,0,6329,3402,9731
UP,Etah,2025-12,0,4287,3885,8172
UP,Etah,2026-01,0,534,426,960
UP,Etawah,2025-03,0,6653,3198,9851
UP,Etawah,2025-04,0,6366,2813,9179
UP,Etawah,2025-05,0,7332,3951,11283
UP,Etawah,2025-06,0,5277,4083,9360
UP,Etawah,2025-07,0,4582,3871,8453
UP,Etawah,2025-08,0,5493,4961,10454
UP,Etawah,2025-09,0,10171,4741,14912
UP,Etawah,2025-10,0,5686,3739,9425
UP,Etawah,2025-11,0,5495,4370,9865
UP,Etawah,2025-12,0,4675,4810,9485
UP,Etawah,2026-01,0,407,464,871
UP,Faizabad,2025-03,0,6566,2770,9336
UP,Faizabad,2025-04,0,10077,3782,13859
UP,Faizabad,2025-05,0,10340,4074,14414
UP,Faizabad,2025-06,0,8401,5469,13870
UP,Faizabad,2025-07,0,6642,4177,10819
UP,Faizabad,2025-08,0,7740,5574,13314
UP,Faizabad,2025-09,0,11764,5138,16902
UP,Faizabad,2025-10,0,8544,5189,13733
UP,Faizabad,2025-11,0,6539,5245,11784
UP,Faizabad,2025-12,0,6327,5382,11709
UP,Faizabad,2026-01,0,607,536,1143
UP,Farrukhabad,2025-03,0,4660,1415,6075
UP,Farrukhabad,2025-04,0,9435,2726,12161
UP,Farrukhabad,2025-05,0,9979,3746,13725
UP,Farrukhabad,2025-06,0,5887,4090,9977
UP,Farrukhabad,2025-07,0,5322,3863,9185
UP,Farrukhabad,2025-08,0,4324,4194,8518
UP,Farrukhabad,2025-09,0,9824,3752,13576
UP,Farrukhabad,2025-10,0,6114,3439,9553
UP,Farrukhabad,2025-11,0,7778,4931,12709
UP,Farrukhabad,2025-12,0,8317,6063,14380
UP,Farrukhabad,2026-01,0,996,809,1805
UP,Fatehpur,2025-03,0,7252,6824,14076
UP,Fatehpur,2025-04,0,9999,7956,17955
UP,Fatehpur,2025-05,0,13191,8697,21888
UP,Fatehpur,2025-06,0,10131,7216,17347
UP,Fatehpur,2025-07,0,7442,6210,13652
UP,Fatehpur,2025-08,0,6904,6965,13869
